taxid:1008585	"Dominican mountain robber frog"	"Eleutherodactylus montanus"	taxon:Species
taxid:1008595	"dwarf dory"	"Zenion hololepis"	taxon:Species
taxid:1008947	"Caucasus frog"	"Rana macrocnemis camerani"	taxon:Subspecies
taxid:1009700	"armored hoplo catfish"	"Megalechis picta"	taxon:Species
taxid:1010703	"armed grunt"	"Conodon serrifer"	taxon:Species
taxid:1010706	"lined javelinfish"	"Hapalogenys kishinouyei"	taxon:Species
taxid:1010707	"humpback grunt"	"Microlepidotus brevipinnis"	taxon:Species
taxid:1010708	"brassy grunt"	"Orthopristis chalceus"	taxon:Species
taxid:1010709	"striped sweetlips"	"Plectorhinchus lessonii"	taxon:Species
taxid:1010710	"sordid rubberlip"	"Plectorhinchus sordidus"	taxon:Species
taxid:1010711	"Indian Ocean oriental sweetlips"	"Plectorhinchus vittatus"	taxon:Species
taxid:1010712	"bluecheek silver grunt"	"Pomadasys argyreus"	taxon:Species
taxid:1010713	"sand grunt"	"Rhonciscus branickii"	taxon:Species
taxid:1010714	"Panama grunt"	"Rhencus panamensis"	taxon:Species
taxid:1010784	"Borriqueta porgy"	"Boridia grossidens"	taxon:Species
taxid:1010786	"bonnetmouth"	"Emmelichthyops atlanticus"	taxon:Species
taxid:1010788	"yellowstripe grunt"	"Haemulopsis axillaris"	taxon:Species
taxid:1010790	"shining grunt"	"Haemulopsis nitidus"	taxon:Species
taxid:1010792	"Cabinza grunt"	"Isacia conceptionis"	taxon:Species
taxid:1010794	"longfin salema"	"Xenichthys xanti"	taxon:Species
taxid:1016941	"angular roughshark"	"Oxynotus centrina"	taxon:Species
taxid:1031274	"Desert bandicoot"	"Perameles eremiana"	taxon:Species
taxid:1031279	"giant bandicoot"	"Peroryctes broadbenti"	taxon:Species
taxid:1031281	"Seram bandicoot"	"Rhynchomeles prattorum"	taxon:Species
taxid:1032456	"giant thorny-headed worm"	"Macracanthorhynchus hirudinaceus"	taxon:Species
taxid:1032512	"black-billed mountain-toucan"	"Andigena nigrirostris"	taxon:Species
taxid:1032621	"Northern saddleback"	"Philesturnus rufusater"	taxon:Species
taxid:1033707	"white-spotted humming frog"	"Chiasmocleis albopunctata"	taxon:Species
taxid:1033710	"interior treefrog"	"Dendropsophus melanargyreus"	taxon:Species
taxid:1033712	"three-banded treefrog"	"Dendropsophus tritaeniatus"	taxon:Species
taxid:1033716	"central dwarf frog"	"Physalaemus centralis"	taxon:Species
taxid:1033717	"Cope's swamp frog"	"Pseudopaludicola mystacalis"	taxon:Species
taxid:1033720	"brown-bordered snouted treefrog"	"Scinax fuscomarginatus"	taxon:Species
taxid:1033722	"Peter's thin-toed frog"	"Leptodactylus petersii"	taxon:Species
taxid:1034354	"Banbury Springs lanx"	"Lanx sp. Banbury Springs"	taxon:Species
taxid:1035088	"striped monocle bream"	"Scolopsis lineata"	taxon:Species
taxid:1035089	"pearly monocle bream"	"Scolopsis margaritifera"	taxon:Species
taxid:1035537	"Indoburman torrent frog"	"Amolops indoburmanensis"	taxon:Species
taxid:1035772	"Yunnan squat frog"	"Calluella yunnanensis"	taxon:Species
taxid:1035793	"golden-bellied treeshrew"	"Tupaia chrysogaster"	taxon:Species
taxid:1035794	"Calamian treeshrew"	"Tupaia moellendorffi"	taxon:Species
taxid:1035795	"Mountain treeshrew"	"Tupaia montana"	taxon:Species
taxid:1035796	"Painted treeshrew"	"Tupaia picta"	taxon:Species
taxid:1036305	"Peters' four-eyed frog"	"Pleurodema diplolister"	taxon:Species
taxid:1036333	"Phillip's Srilankamys"	"Srilankamys ohiensis"	taxon:Species
taxid:1036539	"Eastern Pacific bonefish"	"Albula esuncula"	taxon:Species
taxid:1036803	"chestnut munia"	"Lonchura atricapilla"	taxon:Species
taxid:1037346	"Cuban hawk"	"Accipiter gundlachi"	taxon:Species
taxid:1037455	"Audubon's warbler"	"Setophaga auduboni"	taxon:Subspecies
taxid:1037456	"myrtle warbler"	"Setophaga coronata coronata"	taxon:Subspecies
taxid:1037457	"Goldman's warbler"	"Setophaga goldmani"	taxon:Subspecies
taxid:1037458	"black-fronted warbler"	"Setophaga coronata nigrifrons"	taxon:Subspecies
taxid:1037525	"Ruwenzori Range frog"	"Amietia ruwenzorica"	taxon:Species
taxid:1038686	"shafted bonefish"	"Albula pacifica"	taxon:Species
taxid:1040945	"southern smiler"	"Opistognathus jacksoniensis"	taxon:Species
taxid:1040947	"sharp-nosed river mullet"	"Cestraeus oxyrhyncus"	taxon:Species
taxid:1040949	"snouted mullet"	"Chaenomugil proboscideus"	taxon:Species
taxid:1040951	"bobo mullet"	"Joturus pichardi"	taxon:Species
taxid:1040953	"shark mullet"	"Squalomugil nasutus"	taxon:Species
taxid:1040955	"yellowtail mullet"	"Minimugil cascasia"	taxon:Species
taxid:1040957	"eastern hulafish"	"Trachinops taeniatus"	taxon:Species
taxid:1041014	"Ausubel's mighty clawed lobster"	"Dinochelus ausubeli"	taxon:Species
taxid:1041112	"Petter's tateril"	"Taterillus petteri"	taxon:Species
taxid:1041113	"Philipps' gerbil"	"Gerbilliscus phillipsi"	taxon:Species
taxid:1041116	"Northern Australian snapping turtle"	"Myuchelys latisternum"	taxon:Species
taxid:1041117	"Bellinger river turtle"	"Myuchelys georgesi"	taxon:Species
taxid:1041118	"Manning River turtle"	"Myuchelys purvisi"	taxon:Species
taxid:1087060	"cloudy grouper"	"Epinephelus erythrurus"	taxon:Species
taxid:1087061	"bridled grouper"	"Epinephelus heniochus"	taxon:Species
taxid:1087062	"Indian snapper"	"Lutjanus madras"	taxon:Species
taxid:1087063	"giant false limpet"	"Siphonaria gigas"	taxon:Species
taxid:1087313	"Florida cooter"	"Pseudemys concinna floridana"	taxon:Subspecies
taxid:1088021	"four-horned chameleon"	"Trioceros eisentrauti"	taxon:Species
taxid:1088028	"Ecuador red brocket"	"Mazama rufina"	taxon:Species
taxid:1088030	"red goral"	"Naemorhedus baileyi"	taxon:Species
taxid:1088033	"Bate's dwarf antelope"	"Neotragus batesi"	taxon:Species
taxid:1088058	"white-lipped deer"	"Cervus albirostris"	taxon:Species
taxid:1088059	"northern pudu"	"Pudu mephistophiles"	taxon:Species
taxid:1088129	"Visayan spotted deer"	"Rusa alfredi"	taxon:Species
taxid:1088686	"Neumann's gazelle"	"Gazella erlangeri"	taxon:Species
taxid:1088778	"Northeast China tree toad"	"Hyla ussuriensis"	taxon:Species
taxid:1088781	"Liupan alpine toad"	"Scutiger liupanensis"	taxon:Species
taxid:1089245	"sandhills chub"	"Semotilus lumbee"	taxon:Species
taxid:1089686	"Bougainville's anglerfish"	"Histiophryne bougainvilli"	taxon:Species
taxid:1090084	"Gomes' round ray"	"Heliotrygon gomesi"	taxon:Species
taxid:1090480	"false-midas lanternfish"	"Gymnoscopelus hintonoides"	taxon:Species
taxid:1090675	"barndoor skate"	"Dipturus laevis"	taxon:Species
taxid:1090676	"soft skate"	"Malacoraja spinacidermis"	taxon:Species
taxid:1090891	"whitespotted frillgoby"	"Bathygobius coalitus"	taxon:Species
taxid:1090892	"southern frillfin"	"Bathygobius lineatus"	taxon:Species
taxid:1090896	"black-tailed marmoset"	"Mico melanurus"	taxon:Species
taxid:1091402	"Sira poison frog"	"Ranitomeya sirensis"	taxon:Species
taxid:1091414	"finless flounder"	"Achiropsetta tricholepis"	taxon:Species
taxid:1091416	"southern seadevil"	"Ceratias tentaculatus"	taxon:Species
taxid:1091417	"Rebains' portholefish"	"Diplophos rebainsi"	taxon:Species
taxid:1091418	"Macquarie blobfish"	"Ebinania macquariensis"	taxon:Species
taxid:1091420	"southern driftfish"	"Pseudoicichthys australis"	taxon:Species
taxid:1091421	"common black dragonfish"	"Idiacanthus atlanticus"	taxon:Species
taxid:1091423	"southern barracudina"	"Magnisudis prionosa"	taxon:Species
taxid:1091424	"limp eelpout"	"Melanostigma gelatinosum"	taxon:Species
taxid:1091426	"parallel lanternfish"	"Protomyctophum parallelum"	taxon:Species
taxid:1091427	"smallscale waryfish"	"Scopelosaurus hamiltoni"	taxon:Species
taxid:1091509	"Golden short-palated fruit bat"	"Casinycteris argynnis"	taxon:Species
taxid:1091510	"Phillipine dawn bat"	"Eonycteris robusta"	taxon:Species
taxid:1091512	"Mindoro stripe-faced fruit bat"	"Styloctenium mindorensis"	taxon:Species
taxid:1092849	"Haffara seabream"	"Rhabdosargus haffara"	taxon:Species
taxid:1092978	"black-throated blue robin"	"Calliope obscura"	taxon:Species
taxid:1093106	"Cobb's wren"	"Troglodytes cobbi"	taxon:Species
taxid:1093162	"banded jawfish"	"Opistognathus macrognathus"	taxon:Species
taxid:1093163	"spotfin jawfish"	"Opistognathus robinsi"	taxon:Species
taxid:1093595	"Siamese flying fox"	"Crossocheilus oblongus"	taxon:Species
taxid:1093597	"gold ring danio"	"Danio tinwini"	taxon:Species
taxid:1093600	"giraffe devario"	"Devario sp. 'giraffe'"	taxon:Species
taxid:1093611	"Siamese algae eater"	"Crossocheilus atrilimes"	taxon:Species
taxid:1093613	"red algae eater"	"Crossocheilus langei"	taxon:Species
taxid:1093791	"Barbour's vlei rat"	"Otomys barbouri"	taxon:Species
taxid:1093792	"Burton's vlei rat"	"Otomys burtoni"	taxon:Species
taxid:1093793	"Ruwnezori vlei rat"	"Otomys dartmouthi"	taxon:Species
taxid:1093794	"Mount Elgon vlei rat"	"Otomys jacksoni"	taxon:Species
taxid:1093795	"Afroalpine vlei rat"	"Otomys orestes"	taxon:Species
taxid:1094403	"Parker's spinetail"	"Cranioleuca vulpecula"	taxon:Species
taxid:1094405	"concolor woodcreeper"	"Dendrocolaptes concolor"	taxon:Species
taxid:1094548	"Tschudi's woodcreeper"	"Xiphorhynchus chunchotambo"	taxon:Species
taxid:1095081	"long-snouted pipefish"	"Stigmatopora macropterygia"	taxon:Species
taxid:1095082	"Southern Gulf pipefish"	"Stigmatopora narinosa"	taxon:Species
taxid:1095086	"pipefish"	"Leptonotus elevatus"	taxon:Species
taxid:1095382	"snakehead gudgeon"	"Giuris margaritaceus"	taxon:Species
taxid:1095715	"Gulf herring"	"Herklotsichthys lossei"	taxon:Species
taxid:1095716	"bigeye ilisha"	"Ilisha megaloptera"	taxon:Species
taxid:1095717	"Sind sardinella"	"Sardinella sindensis"	taxon:Species
taxid:1163663	"Hispaniolan hutia"	"Plagiodontia aedium"	taxon:Species
taxid:1163727	"Cucacao Myotis"	"Myotis nesopolus"	taxon:Species
taxid:1163773	"slender mudskipper"	"Periophthalmus gracilis"	taxon:Species
taxid:1163774	"common mudskipper"	"Periophthalmus kalolo"	taxon:Species
taxid:1165133	"Matilda's horned viper"	"Atheris matildae"	taxon:Species
taxid:1165168	"Northern velvet gecko"	"Oedura castelnaui"	taxon:Species
taxid:1165245	"Northern spotted velvet gecko"	"Oedura coggeri"	taxon:Species
taxid:1165246	"fringe-toed velvet gecko"	"Oedura filicipoda"	taxon:Species
taxid:1165247	"dotted velvet gecko"	"Oedura gemmata"	taxon:Species
taxid:1165248	"gracile velvet gecko"	"Oedura gracilis"	taxon:Species
taxid:1165249	"ocellated velvet gecko"	"Oedura monilis"	taxon:Species
taxid:1165250	"robust velvet gecko"	"Nebulifera robusta"	taxon:Species
taxid:1165251	"jewelled gecko"	"Strophurus elderi"	taxon:Species
taxid:1165254	"Exmouth spiny-tailed gecko"	"Strophurus rankini"	taxon:Species
taxid:1165293	"soft spiny-tailed gecko"	"Strophurus spinigerus"	taxon:Species
taxid:1165294	"Western spiny-tailed gecko"	"Strophurus strophurus"	taxon:Species
taxid:1165297	"Main's ground gecko"	"Lucasium maini"	taxon:Species
taxid:1165299	"Gray's sticky-toed gecko"	"Mokopirirakau granulatus"	taxon:Species
taxid:1165302	"Raukawa gecko"	"Woodworthia maculata"	taxon:Species
taxid:1165738	"Mountain worm-eating snake"	"Trachischium monticola"	taxon:Species
taxid:1165784	"Bocage's sand lizard"	"Pedioplanis benguellensis"	taxon:Species
taxid:1165827	"Knysna sandgoby"	"Psammogobius knysnaensis"	taxon:Species
taxid:1165832	"Simmons' big-headed frog"	"Lynchius simmonsi"	taxon:Species
taxid:1165844	"bluehead chub"	"Nocomis bellicus"	taxon:Species
taxid:1167227	"Sladen's rat"	"Rattus tanezumi sladeni"	taxon:Subspecies
taxid:1167616	"palemargin grouper"	"Epinephelus bontoides"	taxon:Species
taxid:1167643	"Imeri warbling antbird"	"Hypocnemis flavescens"	taxon:Species
taxid:1167644	"rufous-bellied antwren"	"Isleria guttata"	taxon:Species
taxid:1167682	"ask gray tube-nosed bat"	"Murina cineracea"	taxon:Species
taxid:1167960	"Tsushima smooth skink"	"Scincella vandenburghi"	taxon:Species
taxid:1168020	"Korean brown frog"	"Rana coreana"	taxon:Species
taxid:1169887	"Donets ruffe"	"Gymnocephalus acerina"	taxon:Species
taxid:1169896	"spotted tree snake"	"Lycodryas maculatus"	taxon:Species
taxid:1170369	"Chinese birch mouse"	"Sicista concolor"	taxon:Species
taxid:1170475	"spotted sergeant"	"Athyma sulpitia"	taxon:Species
taxid:1170828	"Palestine viper"	"Daboia palaestinae"	taxon:Species
taxid:1170829	"Tsushima island pitviper"	"Gloydius tsushimaensis"	taxon:Species
taxid:1170830	"guascama"	"Lachesis acrochorda"	taxon:Species
taxid:1170832	"Wagner's viper"	"Montivipera wagneri"	taxon:Species
taxid:1170833	"Latifi's viper"	"Montivipera latifii"	taxon:Species
taxid:1171367	"Ananjeva Asian treefrog"	"Gracixalus ananjevae"	taxon:Species
taxid:1171664	"split-backed frog"	"Fritziana fissilis"	taxon:Species
taxid:1171665	"Goeldi's frog"	"Fritziana goeldii"	taxon:Species
taxid:1171666	"Petropolis treefrog"	"Fritziana ohausi"	taxon:Species
taxid:1171711	"blue crane"	"Grus paradisea"	taxon:Species
taxid:1172074	"Efulen forest treefrog"	"Leptopelis calcaratus"	taxon:Species
taxid:1219339	"Nakamura's escolar"	"Rexea nakamurai"	taxon:Species
taxid:1219340	"slender frostfish"	"Benthodesmus tenuis"	taxon:Species
taxid:1219343	"brilliant pomfret"	"Eumegistus illustris"	taxon:Species
taxid:1219345	"Pacific fanfish"	"Pteraclis aesticola"	taxon:Species
taxid:1219347	"blacksail snake mackerel"	"Thyrsitoides marleyi"	taxon:Species
taxid:1220765	"Bornean red eye puffer"	"Carinotetraodon borneensis"	taxon:Species
taxid:1220766	"red-tail dwarf puffer"	"Carinotetraodon irrubesco"	taxon:Species
taxid:1221320	"Asinua ricefish"	"Oryzias asinua"	taxon:Species
taxid:1221885	"Northern Flinders Ranges froglet"	"Crinia flindersensis"	taxon:Species
taxid:1223608	"bigeye soldierfish"	"Ostichthys trachypoma"	taxon:Species
taxid:1223622	"savanna dormouse"	"Graphiurus kelleni"	taxon:Species
taxid:1224817	"pale fox"	"Vulpes pallida"	taxon:Species
taxid:1225350	"Zagros Mountains Lacerta"	"Iranolacerta zagrosica"	taxon:Species
taxid:1225554	"spinyjaw greeneye"	"Chlorophthalmus bicornis"	taxon:Species
taxid:1225721	"radiated shanny"	"Ulvaria subbifurcata"	taxon:Species
taxid:1225878	"veined catfish"	"Arius venosus"	taxon:Species
taxid:1225888	"slender cockscomb"	"Anoplarchus insignis"	taxon:Species
taxid:1226401	"Brazilian lizardfish"	"Saurida brasiliensis"	taxon:Species
taxid:1226402	"smallscale lizardfish"	"Saurida caribbaea"	taxon:Species
taxid:1226403	"shortjaw lizardfish"	"Saurida normani"	taxon:Species
taxid:1226405	"largespot lizardfish"	"Synodus macrostigmus"	taxon:Species
taxid:1226406	"offshore lizardfish"	"Synodus poeyi"	taxon:Species
taxid:1226535	"Cahaba bass"	"Micropterus cahabae"	taxon:Species
taxid:1226538	"Chattahoochee bass"	"Micropterus chattahoochae"	taxon:Species
taxid:1226539	"Tallapoosa bass"	"Micropterus tallapoosae"	taxon:Species
taxid:1226540	"Warrior bass"	"Micropterus warriorensis"	taxon:Species
taxid:1226703	"Red Sea gecko"	"Hemidactylus sinaitus"	taxon:Species
taxid:1226970	"western night frog"	"Astylosternus occidentalis"	taxon:Species
taxid:1227137	"Indian topasi"	"Pachypterus atherinoides"	taxon:Species
taxid:1227140	"Khavalchor catfish"	"Pachypterus khavalchor"	taxon:Species
taxid:1227502	"scorpion mud turtle"	"Kinosternon scorpioides"	taxon:Species
taxid:1237152	"Mt. Kenya dwarf gecko"	"Lygodactylus wojnowskii"	taxon:Species
taxid:1237552	"Madagascar giant treefrog"	"Cophyla alticola"	taxon:Species
taxid:1237554	"Tsaratanana giant treefrog"	"Platypelis tsaratananaensis"	taxon:Species
taxid:1237969	"white-flanked Malagasy tree frog"	"Guibemantis tasifotsy"	taxon:Species
taxid:1238136	"Marungu girdled lizard"	"Cordylus marunguensis"	taxon:Species
taxid:1238232	"red-throated parakeet"	"Psittacara rubritorquis"	taxon:Species
taxid:1238289	"circumspect goby"	"Glossogobius circumspectus"	taxon:Species
taxid:1238368	"white-winged serotine"	"Neoromicia tenuipinnis"	taxon:Species
taxid:1239945	"Lacepde's ground snake"	"Erythrolamprus cursor"	taxon:Species
taxid:1240007	"Ningshan alpine toad"	"Scutiger ningshanensis"	taxon:Species
taxid:1240228	"Muscovy Duck (domestic type)"	"Cairina moschata domestica"	taxon:Subspecies
taxid:1240242	"California kingsnake"	"Lampropeltis californiae"	taxon:Species
taxid:1240243	"speckled kingsnake"	"Lampropeltis holbrooki"	taxon:Species
taxid:1240245	"desert kingsnake"	"Lampropeltis splendida"	taxon:Species
taxid:1240248	"Green trinket snake"	"Gonyosoma prasinum"	taxon:Species
taxid:1240560	"basketfish"	"Kentrocapros rosapinto"	taxon:Species
taxid:1240561	"reticulate boxfish"	"Ostracion solorensis"	taxon:Species
taxid:1240562	"Whitley's boxfish"	"Ostracion whitleyi"	taxon:Species
taxid:1240563	"smallspine turretfish"	"Tetrosomus reipublicae"	taxon:Species
taxid:1240564	"shortsnout spikefish"	"Triacanthodes ethiops"	taxon:Species
taxid:1240566	"rigid boxfish"	"Caprichthys gymnura"	taxon:Species
taxid:1240730	"bearded shoveljaw carp"	"Onychostoma barbatum"	taxon:Species
taxid:1240753	"central humming frog"	"Chiasmocleis carvalhoi"	taxon:Species
taxid:1240754	"Santa Catarina humming frog"	"Chiasmocleis leucosticta"	taxon:Species
taxid:1240756	"Schubart's humming frog"	"Chiasmocleis schubarti"	taxon:Species
taxid:1240781	"Brazilian dumpy frog"	"Stereocyclops incrassatus"	taxon:Species
taxid:1240805	"black coral snake"	"Calliophis nigrescens"	taxon:Species
taxid:1241936	"smalltooth weakfish"	"Cynoscion steindachneri"	taxon:Species
taxid:1241937	"southern king weakfish"	"Macrodon atricauda"	taxon:Species
taxid:1241940	"Argentine croaker"	"Umbrina canosai"	taxon:Species
taxid:1241961	"spotted croaker"	"Ophioscion punctatissimus"	taxon:Species
taxid:1241975	"firetail ground snake"	"Sonora aemula"	taxon:Species
taxid:1241976	"Michoacan ground snake"	"Sonora michoacanensis"	taxon:Species
taxid:1241977	"Mexican ground snake"	"Sonora mutabilis"	taxon:Species
taxid:1244803	"Luzon hornbill"	"Penelopides manillae"	taxon:Species
taxid:1254422	"respotted hawkfish"	"Cirrhitus spilotoceps"	taxon:Species
taxid:1254423	"Ansell's wood mouse"	"Hylomyscus anselli"	taxon:Species
taxid:1255142	"boxelder bug"	"Boisea trivittata"	taxon:Species
taxid:1256660	"slender pinjalo"	"Pinjalo lewisi"	taxon:Species
taxid:1256863	"Ward's red-backed vole"	"Eothenomys wardi"	taxon:Species
taxid:1258584	"spotfin gambusia"	"Gambusia krumholzi"	taxon:Species
taxid:1258722	"achallo"	"Chinchillula sahamae"	taxon:Species
taxid:1258724	"Garlepp's mouse"	"Galenomys garleppi"	taxon:Species
taxid:1258729	"Eastern puna mouse"	"Punomys kofordi"	taxon:Species
taxid:1258730	"Brenda's colilarg"	"Oligoryzomys brendae"	taxon:Species
taxid:1258732	"Ruschi's rat"	"Abrawayaomys ruschii"	taxon:Species
taxid:1258742	"Tipton kangaroo rat"	"Dipodomys nitratoides nitratoides"	taxon:Subspecies
taxid:1259828	"common montane grasshopper"	"Kosciuscola cognatus"	taxon:Species
taxid:1259829	"brown kosciuscola"	"Kosciuscola cuneatus"	taxon:Species
taxid:1259831	"common kosciuscola"	"Kosciuscola usitatus"	taxon:Species
taxid:1259835	"sooty beech scale"	"Ultracoelostoma brittini"	taxon:Species
taxid:1260218	"Gomes' burrowing snake"	"Apostolepis cearensis"	taxon:Species
taxid:1260297	"Bahamian racer"	"Cubophis vudii"	taxon:Species
taxid:1260298	"Sauvage's snail-eater"	"Dipsas albifrons"	taxon:Species
taxid:1260300	"Almaden ground snake"	"Erythrolamprus almadensis"	taxon:Species
taxid:1260301	"Dixon's ground snake"	"Erythrolamprus atraventer"	taxon:Species
taxid:1260331	"Brazilian false coral snake"	"Oxyrhopus trigeminus"	taxon:Species
taxid:1260368	"Boulenger's tree snake"	"Dipsas ventrimaculatus"	taxon:Species
taxid:1260378	"blue drummer"	"Girella cyanea"	taxon:Species
taxid:1260379	"caramel drummer"	"Girella fimbriata"	taxon:Species
taxid:1260380	"Rapanui nibbler"	"Girella nebulosa"	taxon:Species
taxid:1260381	"Gulf opal eye"	"Girella simplicidens"	taxon:Species
taxid:1260382	"western buffalo bream"	"Kyphosus cornelii"	taxon:Species
taxid:1260385	"Pacific drummer"	"Kyphosus pacificus"	taxon:Species
taxid:1260386	"silver drummer"	"Kyphosus sydneyanus"	taxon:Species
taxid:1260387	"blue maomao"	"Scorpis violacea"	taxon:Species
taxid:1260530	"Pacific drum"	"Larimus pacificus"	taxon:Species
taxid:1260531	"Pacific kingcroaker"	"Menticirrhus elongatus"	taxon:Species
taxid:1260532	"bigeye croaker"	"Micropogonias megalops"	taxon:Species
taxid:1260751	"Colombian horned frog"	"Ceratophrys calcarata"	taxon:Species
taxid:1261106	"Mount Oku rat"	"Lamottemys okuensis"	taxon:Species
taxid:1261503	"striped tree skink"	"Dasia vittata"	taxon:Species
taxid:1261504	"Shelford's skink"	"Dasia vyneri"	taxon:Species
taxid:1262543	"Zweifel's beaked seasnake"	"Hydrophis zweifeli"	taxon:Species
taxid:1262608	"domine"	"Epinnula magistralis"	taxon:Species
taxid:1262610	"Gulf butterfish"	"Peprilus burti"	taxon:Species
taxid:1263117	"Eshowe dwarf chameleon"	"Bradypodion caeruleogula"	taxon:Species
taxid:1263118	"Ngome dwarf chameleon"	"Bradypodion ngomeense"	taxon:Species
taxid:1263171	"small spookfish"	"Dolichopteryx minuscula"	taxon:Species
taxid:1263172	"Greenland argentine"	"Nansenia groenlandica"	taxon:Species
taxid:1263173	"Pacific snaggletooth"	"Astronesthes lucifer"	taxon:Species
taxid:1263174	"polka-dot ribbonfish"	"Desmodema polystictum"	taxon:Species
taxid:1263181	"highfin tadpole fish"	"Guentherus altivela"	taxon:Species
taxid:1263183	"Sewell's spiderfish"	"Bathytyphlops sewelli"	taxon:Species
taxid:1263439	"Menoda catfish"	"Hemibagrus menoda"	taxon:Species
taxid:1263727	"Panamanian night monkey"	"Aotus zonalis"	taxon:Species
taxid:1263793	"tessellated blenny"	"Hypsoblennius invemar"	taxon:Species
taxid:1355154	"Oaxaca mud turtle"	"Kinosternon oaxacae"	taxon:Species
taxid:1355159	"mole viper"	"Atractaspis aterrima"	taxon:Species
taxid:1355491	"redspotted panchax"	"Epiplatys lamottei"	taxon:Species
taxid:1355496	"powder-blue panchax"	"Pachypanchax omalonotus"	taxon:Species
taxid:1355534	"doublethread grenadier"	"Gadomus arcuatus"	taxon:Species
taxid:1355659	"threadfin grenadier"	"Gadomus longifilis"	taxon:Species
taxid:1355908	"Field's horned viper"	"Pseudocerastes fieldi"	taxon:Species
taxid:1355937	"black-throated bobwhite"	"Colinus nigrogularis"	taxon:Species
taxid:1355940	"spot-bellied bobwhite"	"Colinus leucopogon"	taxon:Species
taxid:1355957	"tawny-faced quail"	"Rhynchortyx cinctus"	taxon:Species
taxid:1355958	"spotted wood quail"	"Odontophorus guttatus"	taxon:Species
taxid:1355959	"rufous-fronted wood quail"	"Odontophorus erythrops"	taxon:Species
taxid:1355960	"starred wood quail"	"Odontophorus stellatus"	taxon:Species
taxid:1355961	"black-eared wood quail"	"Odontophorus melanotis"	taxon:Species
taxid:1355962	"chestnut wood quail"	"Odontophorus hyperythrus"	taxon:Species
taxid:1355963	"gorgeted wood quail"	"Odontophorus strophium"	taxon:Species
taxid:1355964	"black-backed wood quail"	"Odontophorus melanonotus"	taxon:Species
taxid:1355965	"Venezuelan wood quail"	"Odontophorus columbianus"	taxon:Species
taxid:1355966	"stripe-faced wood quail"	"Odontophorus balliviani"	taxon:Species
taxid:1356035	"goldtail angelfish"	"Pomacanthus chrysurus"	taxon:Species
taxid:1356036	"rufous-winged buzzard"	"Butastur liventer"	taxon:Species
taxid:1356042	"Crombie's dwarf frog"	"Physalaemus crombiei"	taxon:Species
taxid:1356043	"Hensel's dwarf frog"	"Physalaemus henselii"	taxon:Species
taxid:1356044	"Atlantic forest dwarf frog"	"Physalaemus olfersii"	taxon:Species
taxid:1356045	"Iguape dwarf frog"	"Physalaemus spiniger"	taxon:Species
taxid:1356052	"Java flying frog"	"Rhacophorus margaritifer"	taxon:Species
taxid:1356362	"Cinereous tit"	"Parus cinereus"	taxon:Species
taxid:1356363	"dark-grey tit"	"Periparus rufonuchalis"	taxon:Species
taxid:1356370	"grey tit"	"Melaniparus afer"	taxon:Species
taxid:1356376	"dusky tit"	"Melaniparus funereus"	taxon:Species
taxid:1356380	"yellow tit"	"Machlolophus holsti"	taxon:Species
taxid:1356388	"rufous-bellied tit"	"Melaniparus rufiventris"	taxon:Species
taxid:1356389	"yellow-cheeked tit"	"Machlolophus spilonotus"	taxon:Species
taxid:1356394	"black-lored tit"	"Machlolophus xanthogenys"	taxon:Species
taxid:1356397	"white-fronted tit"	"Sittiparus semilarvatus"	taxon:Species
taxid:1356489	"yellow-headed manakin"	"Chloropipo flavicapilla"	taxon:Species
taxid:1357718	"southern Sichuan crocodile newt"	"Tylototriton pseudoverrucosus"	taxon:Species
taxid:1357719	"Tiannan crocodile newt"	"Tylototriton yangi"	taxon:Species
taxid:1357720	"bridled leatherjacket"	"Acanthaluteres spilomelanurus"	taxon:Species
taxid:1357721	"black reef leatherjacket"	"Eubalichthys bucephalus"	taxon:Species
taxid:1357722	"six-spined leatherjacket"	"Meuschenia freycineti"	taxon:Species
taxid:1357723	"threadfin leatherjacket"	"Paramonacanthus filicauda"	taxon:Species
taxid:1357724	"hair-finned filefish"	"Paramonacanthus oblongus"	taxon:Species
taxid:1357725	"blackstriped filefish"	"Paramonacanthus pusillus"	taxon:Species
taxid:1357726	"strap-weed filefish"	"Pseudomonacanthus macrurus"	taxon:Species
taxid:1357727	"porky"	"Stephanolepis auratus"	taxon:Species
taxid:1357728	"spotted filefish"	"Thamnaconus fajardoi"	taxon:Species
taxid:1357733	"red-bellied squirrel"	"Sciurus aureogaster"	taxon:Species
taxid:1357737	"Deppe's squirrel"	"Sciurus deppei"	taxon:Species
taxid:1357979	"sand flounder"	"Myzopsetta punctatissima"	taxon:Species
taxid:1358119	"Indian black-lored tit"	"Parus aplonotus"	taxon:Species
taxid:1358780	"maroon-fronted parrot"	"Rhynchopsitta terrisi"	taxon:Species
taxid:1358801	"Guerreran long-tailed rattlesnake"	"Crotalus ericsmithi"	taxon:Species
taxid:1358802	"Autlan long-tailed rattlesnake"	"Crotalus lannomi"	taxon:Species
taxid:1358803	"Sinaloan long-tailed rattlesnake"	"Crotalus stejnegeri"	taxon:Species
taxid:1364861	"Himalayan bush-robin"	"Tarsiger rufilatus"	taxon:Species
taxid:1364862	"orange-flanked bush-robin"	"Tarsiger cyanurus"	taxon:Species
taxid:1364911	"Razo lark"	"Alauda razae"	taxon:Species
